// Negative examples, including created ones.
advisedby(person277, person228). % Provenance: a randomly generated negative example.
advisedby(person277, person296). % Provenance: a randomly generated negative example.
advisedby(person277, person67). % Provenance: a randomly generated negative example.
advisedby(person277, person401). % Provenance: a randomly generated negative example.
advisedby(person277, person85). % Provenance: a randomly generated negative example.
advisedby(person277, person172). % Provenance: a randomly generated negative example.
advisedby(person277, person141). % Provenance: a randomly generated negative example.
advisedby(person277, person3). % Provenance: a randomly generated negative example.
advisedby(person277, person298). % Provenance: a randomly generated negative example.
advisedby(person277, person230). % Provenance: a randomly generated negative example.
advisedby(person277, person299). % Provenance: a randomly generated negative example.
advisedby(person277, person241). % Provenance: a randomly generated negative example.
advisedby(person277, person92). % Provenance: a randomly generated negative example.
advisedby(person277, person81). % Provenance: a randomly generated negative example.
advisedby(person277, person253). % Provenance: a randomly generated negative example.
advisedby(person277, person373). % Provenance: a randomly generated negative example.
advisedby(person277, person232). % Provenance: a randomly generated negative example.
advisedby(person277, person287). % Provenance: a randomly generated negative example.
advisedby(person277, person138). % Provenance: a randomly generated negative example.
advisedby(person277, person198). % Provenance: a randomly generated negative example.
advisedby(person277, person36). % Provenance: a randomly generated negative example.
advisedby(person277, person363). % Provenance: a randomly generated negative example.
advisedby(person277, person258). % Provenance: a randomly generated negative example.
advisedby(person277, person119). % Provenance: a randomly generated negative example.
advisedby(person277, person317). % Provenance: a randomly generated negative example.
advisedby(person277, person270). % Provenance: a randomly generated negative example.
