// Negative examples, including created ones.
advisedby(person175, person284). % Provenance: a randomly generated negative example.
advisedby(person175, person309). % Provenance: a randomly generated negative example.
advisedby(person175, person82). % Provenance: a randomly generated negative example.
advisedby(person175, person92). % Provenance: a randomly generated negative example.
advisedby(person175, person298). % Provenance: a randomly generated negative example.
advisedby(person175, person276). % Provenance: a randomly generated negative example.
advisedby(person175, person242). % Provenance: a randomly generated negative example.
advisedby(person175, person333). % Provenance: a randomly generated negative example.
advisedby(person175, person9). % Provenance: a randomly generated negative example.
advisedby(person175, person293). % Provenance: a randomly generated negative example.
advisedby(person175, person139). % Provenance: a randomly generated negative example.
advisedby(person175, person269). % Provenance: a randomly generated negative example.
advisedby(person175, person83). % Provenance: a randomly generated negative example.
advisedby(person175, person288). % Provenance: a randomly generated negative example.
advisedby(person175, person37). % Provenance: a randomly generated negative example.
advisedby(person175, person331). % Provenance: a randomly generated negative example.
advisedby(person175, person87). % Provenance: a randomly generated negative example.
advisedby(person175, person223). % Provenance: a randomly generated negative example.
advisedby(person175, person175). % Provenance: a randomly generated negative example.
advisedby(person175, person348). % Provenance: a randomly generated negative example.
advisedby(person175, person390). % Provenance: a randomly generated negative example.
advisedby(person175, person161). % Provenance: a randomly generated negative example.
advisedby(person175, person70). % Provenance: a randomly generated negative example.
advisedby(person175, person352). % Provenance: a randomly generated negative example.
advisedby(person175, person403). % Provenance: a randomly generated negative example.
advisedby(person175, person167). % Provenance: a randomly generated negative example.
advisedby(person175, person303). % Provenance: a randomly generated negative example.
advisedby(person175, person411). % Provenance: a randomly generated negative example.
advisedby(person175, person39). % Provenance: a randomly generated negative example.
